id,listing_url,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9.70254E+17,https://www.airbnb.com/rooms/970253528209468566,city scrape,Stylish Studio in Historic Boston #208,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970253528209468566/original/590f13c5-c90d-4df4-a8e0-ffefb150a395.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34470486,-71.09044872,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$290.00 ,1,365,1,3,365,365,2.4,365,,t,25,55,85,360,26,4.58,4.68,4.96,4.88,4.96,4.92,4.68,t,87,87,0,0,2.99
9.70254E+17,https://www.airbnb.com/rooms/970253656712625913,city scrape,Stylish Studio in Historic Boston - Unit #209,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970253656712625913/original/e9c4f596-7d27-4b73-a4f9-678dc5b9b68b.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.33963723,-71.09398344,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$275.00 ,1,365,1,3,365,365,2.4,365,,t,24,54,84,359,26,4.85,4.88,5,4.84,4.92,5,4.56,t,87,87,0,0,2.95
9.70254E+17,https://www.airbnb.com/rooms/970253834535686815,city scrape,Modern Studio in Historic Boston - Unit #301,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970253834535686815/original/05a039ee-f957-4362-94b6-5bad62723c0c.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34534,-71.09138,Entire rental unit,Entire home/apt,1,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$194.00 ,1,365,1,3,365,365,2.4,365,,t,12,27,53,322,20,4.8,4.85,4.95,5,4.95,5,4.55,t,87,87,0,0,2.36
9.70254E+17,https://www.airbnb.com/rooms/970253956811711528,city scrape,Modern Studio in Historic Boston - Unit #302,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970253956811711528/original/003e6e3f-acfb-4883-b821-43324f72cca0.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34105205,-71.09383555,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$275.00 ,1,365,1,3,365,365,2.4,365,,t,26,56,84,359,20,4.85,4.85,4.95,4.95,4.9,4.9,4.7,t,87,87,0,0,2.25
9.70254E+17,https://www.airbnb.com/rooms/970254183341401847,city scrape,Modern Studio in Historic Boston - Unit #303,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970254183341401847/original/9fa6d0f4-62d6-431d-8e25-9994ddf99461.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34138,-71.0954,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$191.00 ,1,365,1,3,365,365,2.4,365,,t,22,47,77,352,12,4.58,4.83,4.83,4.92,4.83,4.83,4.67,t,87,87,0,0,1.63
9.70254E+17,https://www.airbnb.com/rooms/970254250921550781,city scrape,Stylish Stay in Fenway Neighborhood - Unit #304,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970254250921550781/original/d345e11a-969b-47ee-8642-db24eac943a5.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34159093,-71.09413089,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$295.00 ,1,365,1,3,365,365,2.4,365,,t,19,48,74,349,37,4.95,4.94,4.94,4.8,4.97,4.94,4.69,t,87,87,0,0,4.25
9.70254E+17,https://www.airbnb.com/rooms/970254385841933801,city scrape,Stylish Studio in Fenway Neighborhood - Unit #305,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970254385841933801/original/f47ae48a-9f85-4b8e-b61a-09b23be0ac6b.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34141,-71.09514,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$284.00 ,1,365,1,3,365,365,2.4,365,,t,19,49,79,354,16,4.81,4.86,4.79,4.5,4.79,4.86,4.57,t,87,87,0,0,1.88
9.70254E+17,https://www.airbnb.com/rooms/970254498756780127,city scrape,Stylish Studio in Fenway Neighborhood - Unit #306,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970254498756780127/original/77c13948-26a9-407d-b1c7-cc518e4b3529.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34170892,-71.09485568,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$244.00 ,1,365,1,3,365,365,2.4,365,,t,19,49,75,331,11,4.64,4.64,4.64,4.64,4.82,5,4.64,t,87,87,0,0,1.26
9.70255E+17,https://www.airbnb.com/rooms/970254959601719331,city scrape,Modern Studio in Historic Boston - Unit #401,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970254959601719331/original/1483b5c1-7e11-408c-a305-65cd1b4b02dd.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34659,-71.0892,Entire rental unit,Entire home/apt,1,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Toaster"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$194.00 ,1,365,1,3,365,365,2.4,365,,t,10,32,52,324,32,4.88,4.78,5,5,4.97,5,4.75,t,87,87,0,0,3.64
9.70255E+17,https://www.airbnb.com/rooms/970255334813267456,city scrape,Modern Studio in Historic Boston - Unit #403,"Experience a unique, comfortable and luxurious stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. This room is located in the former great room of a hundred year old mansion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the p","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970255334813267456/original/15369663-d439-4284-851c-34c345fd6694.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34127,-71.09568,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$244.00 ,1,365,1,3,365,365,2.4,365,,t,23,53,83,355,9,4.22,4.44,5,4.78,4.89,4.67,4.33,t,87,87,0,0,1.04
9.70255E+17,https://www.airbnb.com/rooms/970255424387491666,city scrape,Stylish Studio in Historic Boston - Unit #404,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970255424387491666/original/e350c671-2d0d-4128-8501-07b02103b1fd.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.34119704,-71.09558064,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Stove"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$330.00 ,1,365,1,3,365,365,2.4,365,,t,24,54,84,359,18,4.61,4.61,4.89,4.78,4.78,4.78,4.33,t,87,87,0,0,2.05
9.70255E+17,https://www.airbnb.com/rooms/970255487139401897,city scrape,Stylish Studio in Historic Boston - Unit #405,"Experience a unique and comfortable stay in Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway District, this modern studio apartment provides luxury and style with a hint of rebellion. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions. With comfortable furnishings, stylish decor, and a spirit of exploration, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.","Experience the best of Boston at Maverick Suites' 28 Fenway. Located in the heart of the Fenway neighborhood, you'll be in the perfect spot to explore the city's historic sights and attractions. From the nearby Prudential Center to the world-famous Fenway Park, there's something for everyone. The Back Bay neighborhood is also just a short walk away, where you can explore the city's vibrant art, restaurant, and culture scene. Enjoy the convenience of being close to the city's best restaurants, museums, and attractions, and explore the city with a sense of adventure and style. Whether you're here for business or pleasure, Maverick Suites' 28 Fenway is the perfect place to experience life in Boston.",https://a0.muscache.com/pictures/prohost-api/Hosting-970255487139401897/original/75d9b301-667b-4581-a92b-b0da76f9e835.jpeg,22348222,https://www.airbnb.com/users/show/22348222,Maverick,10/9/14,"Massachusetts, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83361acc-5f58-40d8-91d4-ba09181ea77e.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Fenway,42.33941039,-71.0938794,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Bed linens"", ""Window guards"", ""Long term stays allowed"", ""Elevator"", ""Carbon monoxide alarm"", ""Self check-in"", ""Coffee maker"", ""Dedicated workspace"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""Essentials"", ""Hangers"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Smart lock"", ""Refrigerator"", ""Heating"", ""Cleaning available during stay"", ""Hair dryer"", ""Iron"", ""Washer""]",$247.00 ,1,365,1,3,365,365,2.4,365,,t,19,49,79,354,17,4.94,4.94,5,5,4.88,5,4.63,t,87,87,0,0,2.21
